73	40045
73	40050
74	38912
74	40046
74	40068
75	5814
76	53
76	177
76	296
76	961
76	3653
76	3653
76	3838
76	3838
76	4144
76	4152
76	4163
76	4166
76	4573
76	4692
76	5453
76	5612
76	5746
76	5751
76	5764
76	5764
76	5769
76	5794
76	5815
76	5819
76	5825
76	5994
76	7406
76	7737
76	7863
76	7960
76	9293
76	9297
76	9297
76	29022
76	29026
76	30541
76	30542
76	30559
76	30559
76	30559
76	30560
76	30564
76	30564
76	30564
76	30564
76	30568
76	30568
76	30568
76	30569
76	30570
76	30571
76	30572
76	30573
76	30573
76	30574
76	33485
76	34001
76	35093
76	39002
76	39738
76	39933
76	39948
76	39959
76	40036
76	40037
76	40046
76	40053
76	40061
76	40061
76	40066
77	961
77	5765
77	38912
77	38940
77	38940
77	39927
77	40061
77	40061
77	40061
77	40069
78	3430
78	5734
78	40066
79	961
79	961
79	4958
79	40062
80	38876
80	38940
80	40056
81	6557
81	40046
82	5744
82	38992
82	40036
83	38876
83	38942
83	40046
83	40061
83	40061
84	3430
84	5753
84	38952
85	38876
85	38912
85	38942
86	51
86	53
86	53
86	98
86	132
86	270
86	429
86	870
86	961
86	1044
86	1068
86	3430
86	3504
86	3629
86	3654
86	4071
86	4150
86	4225
86	4895
86	4932
86	5745
86	5751
86	5756
86	5776
86	5824
86	5994
86	5994
86	7195
86	7425
86	7701
86	7707
86	9293
86	26553
86	29003
86	29005
86	29006
86	29009
86	30533
86	30550
86	30558
86	30559
86	30564
86	30565
86	30566
86	30566
86	30569
86	30570
86	30572
86	30572
86	30573
86	30573
86	30574
86	33042
86	33042
86	36125
86	38912
86	38940
86	38967
86	39069
86	39658
86	39927
86	39935
86	39939
86	39949
86	39949
86	39951
86	39955
86	39959
86	39960
86	39961
86	40015
86	40015
86	40025
86	40036
86	40036
86	40047
86	40061
87	5772
87	38940
87	38942
87	40059
87	40066
88	4059
88	38912
88	38913
88	40036
89	33626
89	38940
89	38940
89	40060
91	3430
91	38912
91	40073
91	40075
93	40036
94	961
94	961
94	40056
96	53
96	93
96	112
96	335
96	960
96	1064
96	1776
96	2322
96	2561
96	3153
96	3371
96	3423
96	3430
96	4059
96	4140
96	4263
96	4830
96	4935
96	5637
96	5734
96	5772
96	5813
96	5819
96	5819
96	5994
96	5994
96	6087
96	6763
96	6954
96	6959
96	6959
96	6985
96	7713
96	9297
96	9859
96	12768
96	19041
96	29006
96	29009
96	30564
96	30571
96	30572
96	30572
96	30572
96	30573
96	30574
96	31607
96	38089
96	38956
96	38956
96	39467
96	39658
96	39929
96	39933
96	39939
96	39942
96	39943
96	39945
96	39952
96	39961
96	39961
96	40014
96	40015
96	40019
96	40046
96	40051
96	40056
96	40066
96	40066
97	5769
98	960
98	33709
99	5816
99	38888
99	38940
100	6985
100	40082
100	40084
